"ul_id","sign_up_date","user_age","has_children","home_country","home_city","sessions","cancellations","avg_page_clicks","avg_spend","avg_nights","avg_rooms","avg_seats","avg_hotel_discount","avg_flight_discount","avg_distance_kms","money_spent_total","money_spent_flight","money_spent_hotel","total_money_spent_hotel","total_money_spent_flight","age_group","num_trips"
"532432","2023-01-15","68","false","usa","houston","8","8","13.2500000000000000","","13.0000000000000000","1.00000000000000000000","","","","","","","151","151","","65+","1"
"532433","2023-01-15","30","true","usa","portland","8","8","11.0000000000000000","652.0250000000000000","3.6666666666666667","1.3333333333333333","1.5000000000000000","0.05000000000000000000","0.25000000000000000000","2578.476478341009","","","30","417","1304.05","25-35","3"
"532500","2023-01-15","38","true","canada","winnipeg","8","8","22.2500000000000000","1351.8350000000000000","3.6666666666666667","1.00000000000000000000","1.2500000000000000","0.15000000000000000000","","5239.479223965537","","4267.55","","632","5407.34","35-45","4"
"532519","2023-01-15","48","false","usa","tulsa","8","8","13.0000000000000000","355.2200000000000000","5.0000000000000000","1.3333333333333333","1.5000000000000000","","0.12500000000000000000","1674.9956897923494","","","54","515","710.44","45-55","3"
"532535","2023-01-15","40","false","usa","los angeles","8","8","11.0000000000000000","188.2100000000000000","6.0000000000000000","1.3333333333333333","1.00000000000000000000","0.15000000000000000000","","1064.230032108298","","","136","559","376.42","35-45","3"
"532544","2023-01-15","24","false","usa","newark","8","8","35.7500000000000000","884.8500000000000000","12.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.12500000000000000000","","5487.1046316789025","","","","346","1769.70","18-25","1"
"532568","2023-01-15","51","false","canada","calgary","8","8","22.8750000000000000","380.8400000000000000","3.3333333333333333","1.3333333333333333","1.00000000000000000000","0.20000000000000000000","0.10000000000000000000","1933.7696460761372","","","155","368","380.84","45-55","3"
"532607","2023-01-15","30","false","usa","providence","9","9","20.1111111111111111","282.7850000000000000","2.6666666666666667","1.00000000000000000000","1.2500000000000000","0.20000000000000000000","0.15000000000000000000","1639.9911780506598","","148.13","","390","1131.14","25-35","4"
"532622","2023-01-15","49","false","usa","kansas city","8","8","20.5000000000000000","244.1366666666666667","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.07500000000000000000","1426.3800507660396","","","","918","732.41","45-55","3"
"532623","2023-01-15","50","true","usa","montgomery","8","8","15.8750000000000000","237.8850000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.15000000000000000000","2672.1786135402804","","","","310","475.77","45-55","2"
"532627","2023-01-15","19","true","usa","columbus","8","8","7.8750000000000000","","","","","","0.12500000000000000000","","","","","","","18-25","0"
"532637","2023-01-15","22","false","usa","madison","8","8","12.6250000000000000","","7.0000000000000000","1.00000000000000000000","","","0.05000000000000000000","","","","398","398","","18-25","2"
"532650","2023-01-15","39","false","usa","portland","8","8","14.6250000000000000","254.6025000000000000","4.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.05000000000000000000","1449.1517875435552","299.5","81.5","218","837","1018.41","35-45","5"
"532651","2023-01-15","34","true","canada","toronto","8","8","13.1250000000000000","100.4500000000000000","3.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.10000000000000000000","573.824319494178","","","310","481","100.45","25-35","2"
"532653","2023-01-15","47","false","usa","los angeles","8","8","19.0000000000000000","782.8125000000000000","6.5000000000000000","1.2500000000000000","1.2500000000000000","0.07500000000000000000","0.25000000000000000000","3531.3465812111663","","","","484","3131.25","45-55","4"
"532656","2023-01-15","32","false","usa","reno","8","8","13.2500000000000000","710.7650000000000000","1.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.25000000000000000000","0.10000000000000000000","3682.677885549926","","","","392","1421.53","25-35","2"
"532705","2023-01-15","41","false","canada","halifax","8","8","13.8750000000000000","647.9400000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","","4055.6501749337626","","","49","246","647.94","35-45","2"
"532710","2023-01-15","24","false","canada","toronto","8","8","10.5000000000000000","312.3800000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.20000000000000000000","0.10000000000000000000","3312.7350107324764","","","","396","312.38","18-25","1"
"532711","2023-01-15","22","false","usa","new york","9","9","14.5555555555555556","98.3100000000000000","9.5000000000000000","1.00000000000000000000","1.00000000000000000000","","0.12500000000000000000","592.3629256761633","","","172","829","98.31","18-25","2"
"532721","2023-01-15","46","false","usa","spokane","8","8","12.6250000000000000","258.5100000000000000","3.6666666666666667","1.3333333333333333","1.5000000000000000","","0.05000000000000000000","1147.2713426848018","","","99","211","517.02","45-55","3"
"532725","2023-01-15","38","false","usa","corpus christi","8","8","30.5000000000000000","394.2500000000000000","5.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.20000000000000000000","2168.406940717058","","","","376","788.50","35-45","1"
"532730","2023-01-15","16","false","usa","detroit","8","8","10.8750000000000000","184.4500000000000000","8.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.20000000000000000000","1031.2103864966462","","","174","408","184.45","Under 18","2"
"532742","2023-01-15","41","false","usa","new york","8","8","25.8750000000000000","423.0766666666666667","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.07500000000000000000","2343.4941129543745","","","","373","1269.23","35-45","3"
"532748","2023-01-15","40","true","usa","austin","8","8","26.2500000000000000","390.4450000000000000","1.4000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.15000000000000000000","2289.67518079433","","","115","849","1561.78","35-45","5"
"532750","2023-01-15","30","false","canada","london","8","8","11.3750000000000000","521.9600000000000000","3.0000000000000000","1.00000000000000000000","1.5000000000000000","","0.15000000000000000000","1737.0604604300195","","944.67","","366","1043.92","25-35","2"
"532774","2023-01-15","57","false","usa","atlanta","8","8","9.3750000000000000","","","","","","0.10000000000000000000","","","","","","","55-65","0"
"532810","2023-01-15","50","false","usa","san antonio","8","8","15.6250000000000000","559.3066666666666667","4.3333333333333333","1.3333333333333333","1.3333333333333333","0.10000000000000000000","0.05000000000000000000","2264.0085012108493","","","","768","1677.92","45-55","3"
"532823","2023-01-15","35","false","usa","tulsa","9","9","14.2222222222222222","356.9533333333333333","3.3333333333333333","1.00000000000000000000","1.00000000000000000000","","0.10000000000000000000","2044.2149463475328","507.97","385.97","122","516","1070.86","35-45","4"
"532835","2023-01-15","42","true","canada","vancouver","8","8","9.8750000000000000","630.4600000000000000","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.17500000000000000000","3213.1499655797543","721.46","630.46","91","91","630.46","35-45","2"
"532843","2023-01-15","40","false","canada","windsor","8","8","13.7500000000000000","424.1000000000000000","3.3333333333333333","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","","2252.8985415953566","","","169","429","848.20","35-45","3"
"532863","2023-01-15","54","false","usa","phoenix","8","8","11.8750000000000000","315.2466666666666667","6.0000000000000000","1.2500000000000000","1.00000000000000000000","0.05000000000000000000","0.10000000000000000000","1945.6114314547474","","","106","516","945.74","45-55","4"
"532866","2023-01-15","50","true","usa","san antonio","8","8","31.1250000000000000","525.2975000000000000","3.2500000000000000","1.2500000000000000","1.2500000000000000","0.10000000000000000000","0.10000000000000000000","2313.176556638743","","","","937","2101.19","45-55","4"
"532901","2023-01-15","24","false","usa","oklahoma city","8","8","8.2500000000000000","119.4400000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","","680.3610431272796","","","","123","119.44","18-25","1"
"532905","2023-01-15","22","false","usa","washington","8","8","12.3750000000000000","","","","","0.10000000000000000000","0.10000000000000000000","","","","","","","18-25","0"
"532912","2023-01-15","43","false","usa","new york","8","8","11.1250000000000000","719.0600000000000000","6.0000000000000000","1.6666666666666667","1.5000000000000000","0.15000000000000000000","0.13333333333333333333","2530.5438993440684","","603.47","","320","2876.24","35-45","4"
"532941","2023-01-15","29","false","canada","toronto","8","8","39.6250000000000000","841.7075000000000000","5.0000000000000000","1.00000000000000000000","1.5000000000000000","","0.10000000000000000000","2627.661376775802","1408.19","1312.19","96","380","3366.83","25-35","4"
"532989","2023-01-15","50","true","usa","seattle","9","9","19.0000000000000000","568.7000000000000000","3.4000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","","3020.076242317264","","","252","1128","2274.80","45-55","5"
"533048","2023-01-15","47","true","usa","chicago","8","8","10.3750000000000000","","2.0000000000000000","2.0000000000000000","","0.11666666666666666667","0.15000000000000000000","","","","128","128","","45-55","1"
"533093","2023-01-15","20","false","usa","new york","9","9","13.3333333333333333","648.6900000000000000","3.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.17500000000000000000","","3589.574016700471","","","117","254","648.69","18-25","2"
"533117","2023-01-15","50","false","usa","charlotte","8","8","10.6250000000000000","167.1850000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.15000000000000000000","887.4429860290077","","162.01","","126","334.37","45-55","2"
"533123","2023-01-16","40","true","canada","edmonton","9","9","14.3333333333333333","267.3850000000000000","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","","1557.0815008107213","","363.69","","177","534.77","35-45","2"
"533129","2023-01-16","38","false","usa","new york","8","8","17.1250000000000000","258.9375000000000000","3.2500000000000000","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","0.07500000000000000000","1485.5959740054027","616.95","189.95","427","829","1035.75","35-45","5"
"533155","2023-01-16","46","false","usa","los angeles","8","8","15.0000000000000000","827.3600000000000000","2.6666666666666667","1.3333333333333333","1.3333333333333333","0.10000000000000000000","0.10000000000000000000","3829.4187310199536","","","","842","2482.08","45-55","3"
"533187","2023-01-16","68","false","usa","denver","8","8","11.1250000000000000","","8.0000000000000000","1.00000000000000000000","","0.06666666666666666667","0.10000000000000000000","","","","97","97","","65+","1"
"533199","2023-01-16","26","false","usa","new york","10","10","21.5000000000000000","313.8133333333333333","1.6666666666666667","1.00000000000000000000","1.00000000000000000000","","0.10000000000000000000","1708.3475524780988","","","","650","941.44","25-35","3"
"533204","2023-01-16","21","false","usa","phoenix","8","8","9.0000000000000000","","","","","0.20000000000000000000","0.10000000000000000000","","","","","","","18-25","0"
"533211","2023-01-16","52","true","usa","austin","8","8","21.1250000000000000","384.5775000000000000","5.6666666666666667","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","","2117.851181985083","","469.25","","673","1538.31","45-55","4"
"533222","2023-01-16","53","true","usa","seattle","8","8","18.0000000000000000","471.3300000000000000","5.6666666666666667","1.00000000000000000000","1.00000000000000000000","0.06666666666666666667","0.35000000000000005000","2550.460852386839","","","238","907","942.66","45-55","3"
"533248","2023-01-16","43","true","usa","los angeles","8","8","14.2500000000000000","929.2766666666666667","2.6666666666666667","1.3333333333333333","1.3333333333333333","","0.20000000000000000000","3977.6436133597163","","","","553","2787.83","35-45","3"
"533251","2023-01-16","45","true","usa","detroit","8","8","11.5000000000000000","322.5150000000000000","2.5000000000000000","1.00000000000000000000","1.00000000000000000000","","0.10000000000000000000","1824.89063346714","","","","812","645.03","45-55","2"
"533283","2023-01-16","51","false","usa","orlando","10","10","16.3000000000000000","489.7050000000000000","1.6666666666666667","2.0000000000000000","1.7500000000000000","0.10000000000000000000","0.20000000000000000000","2055.7588688920227","","353.73","","329","1958.82","45-55","4"
"533291","2023-01-16","40","false","usa","tucson","8","8","16.2500000000000000","617.1583333333333333","4.0000000000000000","1.3333333333333333","1.3333333333333333","","0.10000000000000000000","2756.346864519352","","","","716","3702.95","35-45","6"
"533302","2023-01-16","40","false","usa","corpus christi","8","8","11.0000000000000000","395.0700000000000000","3.6666666666666667","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.20000000000000000000","2347.485789209056","","","111","518","790.14","35-45","3"
"533327","2023-01-16","58","true","usa","winston-salem","8","8","15.1250000000000000","621.3600000000000000","6.7500000000000000","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","0.13333333333333333333","3344.022787239307","","","919","1074","621.36","55-65","4"
"533357","2023-01-16","40","false","usa","san francisco","8","8","18.7500000000000000","541.0000000000000000","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.25000000000000000000","3223.957432651695","201.63","103.63","98","415","2164.00","35-45","5"
"533378","2023-01-16","39","true","usa","long beach","8","8","15.3750000000000000","401.1800000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.05000000000000000000","2479.053909428461","","241.09","","337","1203.54","35-45","3"
"533388","2023-01-16","51","true","usa","wichita","8","8","14.6250000000000000","1166.4400000000000000","12.0000000000000000","2.0000000000000000","4.0000000000000000","0.15000000000000000000","0.10000000000000000000","1569.695567103583","","","","111","1166.44","45-55","1"
"533393","2023-01-16","58","true","usa","columbus","9","9","12.8888888888888889","","4.0000000000000000","1.00000000000000000000","","","0.05000000000000000000","","","","156","156","","55-65","1"
"533396","2023-01-16","49","false","usa","austin","8","8","20.6250000000000000","322.9240000000000000","3.2000000000000000","1.00000000000000000000","1.00000000000000000000","0.20000000000000000000","0.20000000000000000000","1833.0962911376905","","","","1234","1614.62","45-55","5"
"533402","2023-01-16","28","false","usa","chicago","9","9","9.1111111111111111","227.7550000000000000","8.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.06666666666666666667","1296.6560798733753","477.95","242.95","235","343","455.51","25-35","3"
"533404","2023-01-16","38","false","canada","ottawa","8","8","31.5000000000000000","565.3800000000000000","3.5000000000000000","1.5000000000000000","1.00000000000000000000","0.05000000000000000000","0.35000000000000000000","3181.923909604411","908.53","638.53","270","1610","1696.14","35-45","4"
"533411","2023-01-16","34","false","usa","new york","8","8","24.6250000000000000","349.2675000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.06666666666666666667","1979.4407791398198","","232.2","","860","1397.07","25-35","4"
"533449","2023-01-16","17","false","usa","new york","9","9","13.7777777777777778","814.8400000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","0.16666666666666666667","3838.5844409127685","","","","151","814.84","Under 18","1"
"533464","2023-01-16","56","true","usa","washington","8","8","21.3750000000000000","453.6050000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.10000000000000000000","2700.0240172983185","","330.43","","120","907.21","55-65","2"
"533490","2023-01-16","40","false","usa","baltimore","8","8","12.1250000000000000","253.9300000000000000","4.6666666666666667","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.15000000000000000000","1536.3394374667741","","54.73","","411","1015.72","35-45","4"
"533492","2023-01-16","44","true","usa","chicago","8","8","15.5000000000000000","4506.6333333333333333","3.0000000000000000","1.00000000000000000000","2.3333333333333333","0.20000000000000000000","0.12500000000000000000","6658.514984480345","","12822.68","","388","13519.90","35-45","3"
"533497","2023-01-16","35","false","usa","madison","8","8","18.1250000000000000","381.2840000000000000","2.3333333333333333","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.10000000000000000000","2163.1642228654478","","765.81","","560","1906.42","35-45","5"
"533518","2023-01-16","50","false","usa","los angeles","8","8","13.0000000000000000","988.4066666666666667","4.6666666666666667","1.6666666666666667","1.6666666666666667","0.15000000000000000000","0.15000000000000000000","3497.279579834172","","","","672","2965.22","45-55","3"
"533527","2023-01-16","24","false","usa","los angeles","8","8","8.8750000000000000","280.5800000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.21666666666666666667","1920.5648960146675","","","","111","280.58","18-25","1"
"533537","2023-01-16","33","false","canada","montreal","9","9","16.0000000000000000","449.3100000000000000","10.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","0.35000000000000000000","2499.0482636907827","536.33","244.33","292","430","898.62","25-35","3"
"533542","2023-01-16","46","false","usa","las vegas","9","9","16.2222222222222222","566.7080000000000000","3.5000000000000000","1.2500000000000000","1.4000000000000000","0.10000000000000000000","0.10000000000000000000","2597.004549638","","602.15","","832","2833.54","45-55","5"
"533550","2023-01-16","33","true","usa","new york","8","8","16.8750000000000000","330.4100000000000000","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.05000000000000000000","2244.1647645241087","","","","264","660.82","25-35","2"
"533573","2023-01-16","44","false","canada","windsor","8","8","8.8750000000000000","156.3800000000000000","1.00000000000000000000","1.00000000000000000000","1.00000000000000000000","","0.08333333333333333333","846.6504084831558","","107.51","","93","312.76","35-45","2"
"533575","2023-01-16","35","true","usa","indianapolis","8","8","16.5000000000000000","161.5300000000000000","2.7500000000000000","1.00000000000000000000","1.00000000000000000000","","0.18333333333333333333","944.9273378972383","","","","557","646.12","35-45","4"
"533598","2023-01-16","42","false","usa","milwaukee","8","8","16.6250000000000000","155.6566666666666667","6.3333333333333333","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.26666666666666666667","842.3856436808361","","","","420","466.97","35-45","3"
"533613","2023-01-16","46","true","usa","oklahoma city","9","9","15.8888888888888889","298.9100000000000000","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.13333333333333333333","0.08333333333333333333","1569.9635977513988","","","","835","896.73","45-55","3"
"533617","2023-01-16","45","true","usa","dallas","9","9","17.0000000000000000","426.3633333333333333","4.3333333333333333","1.00000000000000000000","1.00000000000000000000","","","2429.5408160736374","","","","361","1279.09","45-55","3"
"533656","2023-01-16","37","false","usa","boston","8","8","20.6250000000000000","538.5300000000000000","7.0000000000000000","2.0000000000000000","2.0000000000000000","0.10000000000000000000","0.16666666666666666667","2527.431717544562","","499.95","","107","1077.06","35-45","2"
"533716","2023-01-16","48","false","usa","tampa","8","8","14.5000000000000000","378.0600000000000000","5.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.08333333333333333333","0.39999999999999990000","2146.394860681922","","601.36","","122","1134.18","45-55","3"
"533742","2023-01-16","32","true","usa","el paso","8","8","17.3750000000000000","341.4966666666666667","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","0.05000000000000000000","2067.912322848959","","467.94","","170","1024.49","25-35","3"
"533755","2023-01-16","20","false","canada","toronto","8","8","39.6250000000000000","4496.7200000000000000","13.0000000000000000","1.00000000000000000000","2.0000000000000000","0.10000000000000000000","0.10000000000000000000","11689.716850036142","","","","226","8993.44","18-25","1"
"533759","2023-01-16","44","true","usa","louisville","8","8","11.1250000000000000","232.9850000000000000","10.3333333333333333","1.00000000000000000000","1.00000000000000000000","","","1320.129205720972","","","61","613","465.97","35-45","3"
"533773","2023-01-16","29","false","canada","calgary","8","8","16.8750000000000000","480.6800000000000000","6.6666666666666667","1.3333333333333333","1.3333333333333333","","0.30000000000000000000","2418.1333749713845","639.53","444.53","195","640","1442.04","25-35","4"
"533782","2023-01-16","52","false","usa","honolulu","8","8","12.7500000000000000","924.1200000000000000","5.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.25000000000000000000","5384.745025352971","","","157","418","1848.24","45-55","3"
"533809","2023-01-16","37","true","usa","milwaukee","10","10","12.6000000000000000","489.6250000000000000","2.5000000000000000","1.5000000000000000","1.5000000000000000","0.10000000000000000000","0.10000000000000000000","1927.519967608194","","","","227","979.25","35-45","2"
"533827","2023-01-16","48","false","canada","edmonton","8","8","20.3750000000000000","","8.0000000000000000","1.00000000000000000000","","0.10000000000000000000","0.10000000000000000000","","","","64","64","","45-55","1"
"533846","2023-01-16","34","false","usa","chicago","8","8","15.2500000000000000","334.6650000000000000","3.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","","2059.0463027846267","650.02","462.02","188","309","669.33","25-35","3"
"533859","2023-01-16","56","false","canada","edmonton","8","8","17.3750000000000000","604.1250000000000000","5.5000000000000000","1.2500000000000000","1.2500000000000000","","0.15000000000000000000","2542.1897197526973","","","","524","2416.50","55-65","4"
"533895","2023-01-16","31","false","usa","houston","8","8","17.8750000000000000","259.4700000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.12500000000000000000","0.15000000000000000000","1339.2884709106866","","48.63","","238","518.94","25-35","2"
"533908","2023-01-16","25","false","usa","austin","9","9","9.6666666666666667","263.6800000000000000","3.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.12500000000000000000","1603.0799619947054","","","","149","263.68","25-35","1"
"533932","2023-01-16","33","true","usa","corpus christi","8","8","39.1250000000000000","2935.7900000000000000","5.5000000000000000","1.5000000000000000","2.3333333333333333","0.08333333333333333333","0.07500000000000000000","6524.920730559882","4279.88","4233.88","46","164","8807.37","25-35","3"
"533975","2023-01-16","36","true","usa","sacramento","8","8","14.6250000000000000","","5.0000000000000000","1.00000000000000000000","","0.07500000000000000000","0.10000000000000000000","","","","816","816","","35-45","3"
"533985","2023-01-16","32","false","usa","los angeles","8","8","13.6250000000000000","636.4550000000000000","5.0000000000000000","2.0000000000000000","1.5000000000000000","","0.11666666666666666667","2182.544180531867","","258.24","","197","1272.91","25-35","2"
"533990","2023-01-16","49","true","canada","windsor","8","8","15.8750000000000000","354.6600000000000000","5.5000000000000000","1.2500000000000000","1.2500000000000000","0.05000000000000000000","0.10000000000000000000","1352.037586184991","206.66","56.66","150","497","1418.64","45-55","5"
"534040","2023-01-16","54","true","usa","chicago","8","8","13.2500000000000000","249.0800000000000000","11.5000000000000000","2.0000000000000000","1.00000000000000000000","0.10000000000000000000","","1376.5130241530514","","","70","402","249.08","45-55","2"
"534045","2023-01-16","42","false","usa","newport news","8","8","9.5000000000000000","484.1350000000000000","3.0000000000000000","2.0000000000000000","1.5000000000000000","","0.05000000000000000000","2429.1677749539786","","696.37","","127","968.27","35-45","2"
"534066","2023-01-16","42","true","usa","new york","8","8","20.5000000000000000","319.3920000000000000","2.7500000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.15000000000000000000","1847.61941295922","","545.93","","374","1596.96","35-45","5"
"534082","2023-01-16","60","true","usa","nashville","8","8","6.0000000000000000","","","","","0.10000000000000000000","","","","","","","","55-65","0"
"534088","2023-01-16","26","true","usa","kansas city","8","8","17.6250000000000000","235.1950000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.07500000000000000000","1233.7827458102304","515.59","353.59","162","499","470.39","25-35","3"
"534105","2023-01-16","50","false","usa","tucson","8","8","20.5000000000000000","448.9100000000000000","6.2000000000000000","1.2000000000000000","1.1666666666666667","0.10000000000000000000","0.15000000000000000000","2197.107700239519","","595.8","","491","2693.46","45-55","6"
"534179","2023-01-16","39","false","usa","san francisco","8","8","18.2500000000000000","352.1000000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.20000000000000000000","0.20000000000000000000","1966.3855365184772","","","117","566","1056.30","35-45","4"
"534190","2023-01-16","38","true","canada","windsor","8","8","22.2500000000000000","136.3400000000000000","6.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.17500000000000000000","688.7373761707403","","","129","302","136.34","35-45","2"
"534246","2023-01-16","37","false","usa","houston","8","8","12.1250000000000000","49.9700000000000000","6.5000000000000000","1.00000000000000000000","1.00000000000000000000","0.07500000000000000000","0.15000000000000000000","290.200985956868","","","117","319","49.97","35-45","2"
"534254","2023-01-16","22","false","canada","calgary","9","9","12.2222222222222222","573.0500000000000000","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.07500000000000000000","3156.461549117636","","","","186","573.05","18-25","1"
"534295","2023-01-16","47","false","usa","new york","9","9","12.4444444444444444","1369.0166666666666667","6.0000000000000000","2.0000000000000000","2.0000000000000000","","0.11250000000000000000","3037.131881269788","","","","251","4107.05","45-55","3"
"534333","2023-01-16","49","true","usa","houston","9","9","15.4444444444444444","477.2500000000000000","3.0000000000000000","1.5000000000000000","1.5000000000000000","","0.17500000000000000000","1763.7948923156137","","","","217","954.50","45-55","2"
"534351","2023-01-16","40","false","usa","houston","9","9","19.6666666666666667","416.9800000000000000","9.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.05000000000000000000","2435.0414271902696","","","","1461","2918.86","35-45","7"
"534360","2023-01-16","41","true","canada","montreal","8","8","24.3750000000000000","423.0520000000000000","3.0000000000000000","1.00000000000000000000","1.2000000000000000","0.25000000000000000000","0.10000000000000000000","1738.645292442717","","879.71","","665","2115.26","35-45","5"
"534378","2023-01-16","59","true","usa","los angeles","8","8","8.2500000000000000","730.5700000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","","0.10000000000000000000","4183.68105154044","","","","83","730.57","55-65","1"
"534380","2023-01-16","36","true","canada","saskatoon","8","8","19.3750000000000000","1142.3033333333333333","6.0000000000000000","1.00000000000000000000","1.3333333333333333","0.10000000000000000000","0.12500000000000000000","4490.268518187386","","","","398","3426.91","35-45","3"
"534391","2023-01-16","48","false","canada","victoria","8","8","13.1250000000000000","360.8566666666666667","4.6666666666666667","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.15000000000000000000","1930.2560811530868","","","","489","1082.57","45-55","3"
"534445","2023-01-16","43","false","usa","jacksonville","8","8","41.2500000000000000","642.0175000000000000","1.6666666666666667","1.3333333333333333","1.2500000000000000","","0.10000000000000000000","2792.544092052415","","678.07","","327","2568.07","35-45","3"
"534474","2023-01-16","43","false","usa","stockton","9","9","15.2222222222222222","552.5425000000000000","13.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","","3097.6833479054935","","757.61","","302","2210.17","35-45","4"
"534499","2023-01-16","31","true","usa","madison","8","8","13.8750000000000000","","2.0000000000000000","1.00000000000000000000","","0.20000000000000000000","0.35000000000000000000","","","","68","68","","25-35","1"
"534564","2023-01-16","49","false","usa","miami","9","9","10.3333333333333333","326.3300000000000000","2.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.05000000000000000000","0.07500000000000000000","1928.768843311837","","","","176","326.33","45-55","1"
"534586","2023-01-16","37","true","canada","quebec","8","8","14.0000000000000000","","","","","0.15000000000000000000","0.10000000000000000000","","","","","","","35-45","0"
"534594","2023-01-16","43","false","canada","windsor","8","8","9.2500000000000000","147.4300000000000000","15.5000000000000000","2.0000000000000000","1.00000000000000000000","","0.10000000000000000000","863.6019636829075","","","342","445","147.43","35-45","2"
"534604","2023-01-16","25","false","canada","vancouver","8","8","11.8750000000000000","1100.7700000000000000","","","2.0000000000000000","0.10000000000000000000","","2703.162977668046","","1100.77","","","1100.77","25-35","1"
"534607","2023-01-16","34","false","usa","milwaukee","9","9","16.6666666666666667","327.2875000000000000","3.0000000000000000","1.3333333333333333","1.2500000000000000","0.05000000000000000000","0.15000000000000000000","1518.3043379569588","","211.12","","541","1309.15","25-35","4"
"534608","2023-01-16","36","false","usa","baton rouge","9","9","16.6666666666666667","378.0100000000000000","2.2500000000000000","1.00000000000000000000","1.00000000000000000000","0.10000000000000000000","0.11666666666666666667","2265.957869910346","","","","470","1512.04","35-45","4"
"534661","2023-01-16","18","true","usa","austin","8","8","13.7500000000000000","","7.0000000000000000","1.00000000000000000000","","0.25000000000000000000","","","","","198","198","","18-25","1"
"534688","2023-01-16","36","true","usa","louisville","8","8","15.8750000000000000","170.6925000000000000","4.4000000000000000","1.2000000000000000","1.2500000000000000","0.10000000000000000000","0.25000000000000000000","937.4838897072219","","","49","791","682.77","35-45","5"
"534697","2023-01-16","48","false","usa","omaha","9","9","20.5555555555555556","355.1500000000000000","4.5000000000000000","1.5000000000000000","1.00000000000000000000","","0.20000000000000000000","2021.6611076002553","","","65","172","355.15","45-55","2"
"534703","2023-01-16","33","false","usa","tampa","8","8","21.8750000000000000","381.2066666666666667","4.0000000000000000","1.00000000000000000000","1.00000000000000000000","0.15000000000000000000","0.20000000000000000000","2141.7690025347133","","","","665","1143.62","25-35","2"
